OBJECTID,GEOID10,Tothhs,CV_HHS,PCT_BA,CV_BA,PCT_FB,CV_FB,PCTENGL_LT,CV_ENGL_LT,PCTSPANENG,CV_SPAN_EN,PCTUMPLD,CV_UMPLD,MEDHHINC,CV_MEDIN,PCTSNAP,CV_SNAP,PCTNOHLTH,CV_NOHLTH,PCTFAMRELC,CV_POPFAMC,POV_POP,CV_POVPOP,PERLT18,CV_PERLT18,POV65UP,CV_POV65UP,REPORT_1,REPORT_2,REPORT_3,REPORT_4,REPORT_5,REPORT_6,REPORT_7,REPORT_8,Shape_Length,Shape_Area
893,2421914,297,19.85,18.6,30.72,0,-999,0.6,91.19,0,-999,4.2,79.61,75313,25.48,15.2,45.99,3.4,60.79,50.8,37.46,32.1,37.31,53.9,40.71,9.3,105.24,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21914.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21914.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21914.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21914.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21914.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21914.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21914.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21914.xlsx,12923.9554104523,3215389.57827546
894,2421902,0,-999,16,63.83,0,-999,2.9,88.04,0,-999,100,60.79,-999,-999,-999,-999,5.7,79.99,-999,-999,62.4,22.41,-999,-999,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21902.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21902.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21902.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21902.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21902.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21902.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21902.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21902.xlsx,9960.14993725747,3508730.75701958
895,2420646,6847,3.49,29.1,5.85,4.7,20.69,1.9,51.19,0.3,40.53,4.4,20.72,95317,6.7,9.9,15.35,3.7,16.43,12.8,37.04,8.2,23.72,14.3,34.43,9.5,26.88,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20646.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20646.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20646.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20646.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20646.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20646.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20646.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20646.xlsx,230383.249944505,351475140.225222
896,2420611,492,10.63,16.8,28.59,0.9,101.32,1.6,68.39,0.6,101.32,0,-999,89231,14.63,6.7,74.4,1.3,74.82,0,-999,3.4,55.43,0,-999,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20611.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20611.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20611.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20611.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20611.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20611.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20611.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20611.xlsx,30676.9551310044,29854741.3678395
897,2420601,8908,1.75,24.4,6.73,6.8,15.2,2.9,23.06,1.5,36.47,4.2,18.82,99031,4.92,5.6,19.54,5,14.59,7,25.18,6,18.24,8.6,26.15,7.7,30.79,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20601.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20601.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20601.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20601.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20601.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20601.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20601.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20601.xlsx,89500.3030630872,190317501.487951
898,2420616,2065,3.71,23.7,12.06,6.8,26.82,2.1,40.53,1.1,55.26,3.3,29.47,86412,7.2,7.5,27.56,6.2,26.47,7.3,49.96,6.4,28.5,9.2,43.61,3.1,82.36,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20616.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20616.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20616.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20616.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20616.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20616.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20616.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20616.xlsx,37893.8427137559,41780569.5204813
899,2420637,1766,6.06,32.6,8.95,8.6,28.98,2.3,66.08,0,-999,4.1,47.45,131429,10.69,2.8,54.28,5.7,38.39,0,-999,4.4,49.74,0,-999,1.8,94.56,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20637.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20637.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20637.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20637.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20637.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20637.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20637.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20637.xlsx,93050.567825903,131636669.166654
900,2421664,229,10.09,12.7,27.76,6.9,49.34,4,65.35,4,65.35,4.9,49.62,48125,19.94,13.5,37.83,19.2,40.53,3.2,96.88,7.8,45.98,2.7,90.06,5.7,58.66,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21664.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21664.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21664.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21664.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21664.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21664.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21664.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21664.xlsx,7720.22387662153,1839580.71820141
901,2421701,15288,1.4,43.4,2.8,9.1,9.35,3.6,11.82,2.2,16.58,4.8,11.4,74770,2.61,8,7.6,6.8,9.83,7.9,18.47,9.3,9.15,9.3,18.3,8.9,21.17,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21701.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21701.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21701.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21701.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21701.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21701.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21701.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21701.xlsx,124644.97708539,172168357.494315
902,2421762,107,32.95,36.3,37.01,7,81.63,0,-999,0,-999,0,-999,138711,30.78,0,-999,0,-999,0,-999,3.7,101.86,0,-999,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21762.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21762.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21762.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21762.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21762.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21762.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21762.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21762.xlsx,7494.64425865337,1601585.5631686
903,2421522,79,25.39,6.5,73.88,8.1,84.81,0,-999,0,-999,0,-999,58603,9.51,0,-999,27,64.84,100,43.71,23.7,74.38,100,48.21,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21522.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21522.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21522.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21522.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21522.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21522.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21522.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21522.xlsx,22677.7929072075,11276796.9688112
904,2421531,850,7.29,14.2,17.12,1.6,41.79,0,-999,0,-999,5.3,36.7,46848,12.02,20.1,17.24,9,45.25,11.9,37.8,15.2,22,15.6,37.02,18.1,34.26,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21531.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21531.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21531.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21531.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21531.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21531.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21531.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21531.xlsx,125556.371462111,270265338.271399
905,2421009,11214,1.6,37.9,3.85,6.9,10.57,3.2,17.1,0.8,45.59,5.4,14.63,86966,2.28,7.7,13.42,4,15.2,6.3,24.12,6.5,14.03,6.5,21.51,8.3,24.9,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21009.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21009.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21009.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21009.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21009.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21009.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21009.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21009.xlsx,42344.6194153418,49420926.294278
906,2421010,106,17.78,74.4,13.81,7.9,66.18,2.5,85.11,2.5,85.11,0,-999,101389,25.06,0,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21010.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21010.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21010.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21010.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21010.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21010.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21010.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21010.xlsx,49011.6635280995,22313100.6251722
907,2421738,1100,7.13,68.1,6.34,10.6,26.95,5.4,46.16,0.6,91.19,2,60.79,204432,7.65,0,-999,1,66.87,0,-999,0.5,85.11,1.7,96.55,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21738.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21738.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21738.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21738.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21738.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21738.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21738.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21738.xlsx,36497.6129484142,31730362.6969591
908,2421045,14712,1.13,57.6,2.74,20.6,5.02,10.3,10.03,3.6,25.33,5.5,13.26,98117,2.98,7.3,11.66,5.9,13.39,5.3,25.23,5.8,14.67,7.2,25.33,6.6,22.11,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21045.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21045.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21045.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21045.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21045.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21045.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21045.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21045.xlsx,31233.7629624231,42331433.7202581
909,2421661,1088,5.42,26.9,11.53,2.5,43.77,0,-999,0,-999,7.5,37.28,50741,6.96,16.4,19.27,7.5,25.94,12.8,51.29,8.8,24.87,10,55.93,13.4,33.57,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21661.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21661.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21661.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21661.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21661.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21661.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21661.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21661.xlsx,230112.335173759,141803452.07561
910,2421610,146,14.99,33.8,18.17,0,-999,0,-999,0,-999,8.9,51.91,48125,7.65,17.8,35.86,10,35.87,23.3,69.66,15.8,42.32,24.5,69.72,2.1,118.69,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21610.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21610.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21610.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21610.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21610.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21610.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21610.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21610.xlsx,25363.5589566052,7914665.55757788
911,2420876,8532,1.67,49.3,2.84,36.9,4.28,17,6.79,7.4,11.5,5.1,11.92,90827,3.59,7.7,11.84,9.6,13.3,8.1,25.52,6.6,14.74,10.1,21.67,8.6,31.81,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20876.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20876.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20876.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20876.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20876.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20876.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20876.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20876.xlsx,48275.9823187039,50605707.8004859
912,2420861,563,11.34,72.7,7.53,11.5,31.72,4,44.07,1.8,54.04,4,65.35,191058,20.16,1.6,91.19,2.6,70.14,0,-999,1.2,91.19,1.1,138.16,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20861.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20861.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20861.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20861.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20861.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20861.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20861.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20861.xlsx,24398.7409881145,16594892.0082574
913,2420707,12310,1.77,41.2,3.1,24.3,4.5,10.7,9.66,6.3,15.44,7.2,10.98,74224,3.71,8.5,10.01,11.9,8.17,8.8,18.65,8.2,10.38,11.7,18.7,5.8,19.91,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20707.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20707.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20707.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20707.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20707.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20707.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20707.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20707.xlsx,44625.3816990432,48274613.6465223
914,2420608,271,12.79,13.7,31.06,0.9,74.3,0.7,86.84,0.7,86.84,14.6,36.22,65938,21.8,8.9,41.67,13.2,26.25,0,-999,0.9,60.79,0,-999,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20608.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20608.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20608.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20608.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20608.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20608.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20608.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20608.xlsx,57818.5049050372,75004038.953735
915,2420770,10198,2.54,42.7,4.56,30.1,5.65,12.5,11.67,6,18.24,6.7,13.61,65951,3.99,9.4,12.93,15,10.54,12.4,18.63,9.6,12.66,15.2,18.8,6.6,23.03,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20770.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20770.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20770.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20770.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20770.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20770.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20770.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20770.xlsx,35758.6529402766,35612921.1395089
916,2420785,13757,1.47,25.5,5.24,16.3,5.59,5.2,14.03,3.6,20.26,8.7,9.78,63704,3.69,16.7,7.28,12.2,7.47,16.1,13.97,12.6,9.65,17.3,13.7,10,18.24,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20785.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20785.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20785.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20785.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20785.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20785.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20785.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20785.xlsx,1909.61982362722,203416.870221941
917,2420785,13757,1.47,25.5,5.24,16.3,5.59,5.2,14.03,3.6,20.26,8.7,9.78,63704,3.69,16.7,7.28,12.2,7.47,16.1,13.97,12.6,9.65,17.3,13.7,10,18.24,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20785.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20785.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20785.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20785.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20785.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20785.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20785.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20785.xlsx,46981.8388779283,42131117.9259172
918,2420737,5798,2.16,17.2,7.78,46.4,3.28,22.4,8.68,16.5,11.05,6.2,14.71,59720,3.97,18,10.47,27.1,5.16,20.3,14.07,15.8,11.54,26.7,14.8,4.8,45.59,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20737.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20737.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20737.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20737.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20737.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20737.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20737.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20737.xlsx,28918.1269809282,17891141.7694332
